
for bug 376354 .....................................................................Dani Megert Recommendation  Score: 37098.449887461655
Srikanth Sankaran Recommendation  Score: 54231.82054327532
Ayushman Jain Recommendation  Score: 53027.01848100487
Markus Keller Recommendation  Score: 44458.01451916824
Dani Megert Recommendation  Score: 37364.0930789595
Deepak Azad Recommendation  Score: 32301.58478361852
Olivier Thomann Recommendation  Score: 20533.691368045864
Stephan Herrmann Recommendation  Score: 15144.970779749196
Frederic Fusier Recommendation  Score: 5214.461129618636
Raksha Vasisht Recommendation  Score: 4010.3397527727107
Remy Suen Recommendation  Score: 2472.82724710355
Kent Johnson Recommendation  Score: 1516.633102078558
Terry Parker Recommendation  Score: 1030.8445402420755
David Audel Recommendation  Score: 1023.1010344576433
Darin Wright Recommendation  Score: 514.8074617167074
Kim Moir Recommendation  Score: 458.2771068132777
Walter Harley Recommendation  Score: 353.0430773658581
Szymon Brandys Recommendation  Score: 192.60919281420558
Benno Baumgartner Recommendation  Score: 168.27349653300672
Rémi Forax Recommendation  Score: 164.31291014621334
Robert Munteanu Recommendation  Score: 97.10586387284997
Mike M Recommendation  Score: 78.24640737017701
Daniel Le Berre Recommendation  Score: 76.7229511437005
pesckal Recommendation  Score: 70.63657759935349
utilisateur_768 Recommendation  Score: 54.50310692085363
CDE Administration Recommendation  Score: 49.97393117827424
Dietmar Hechensteiner Recommendation  Score: 48.206421284072135
Gábor Bakos Recommendation  Score: 46.75930594225717
"Z" Zorzella Recommendation  Score: 36.974494336973564
daolaf Recommendation  Score: 36.03012048193345
Samantha Chan Recommendation  Score: 26.294428958102248
Mihai Danila Recommendation  Score: 26.059275927444
Micha Riser Recommendation  Score: 24.090201936948677
Michael  Paetzold Recommendation  Score: 21.775485436897124
Martin Nilsson Recommendation  Score: 20.83972125435147
akrieg Recommendation  Score: 20.07407060428581
Phil Hunt Recommendation  Score: 19.782800441017564
Ivan Recommendation  Score: 19.503260869564187
butthep Recommendation  Score: 19.482084690547435
misja Recommendation  Score: 19.027571580062496
William R. Burdick Jr. Recommendation  Score: 18.875196261543877
Daniel Wacher Recommendation  Score: 18.593782383426035
Ira Fishbein Recommendation  Score: 18.136059733350432
Robin Rosenberg Recommendation  Score: 18.10631480736249
Soren Mathiasen Recommendation  Score: 17.530846201433437
Mateus Krepsky Ludwich Recommendation  Score: 15.737632821722585
Eugene Kalitsko Recommendation  Score: 9.838882921588642
Thorbjørn Ravn Andersen Recommendation  Score: 8.80751604032886
Victor Recommendation  Score: 8.149466192171538
Jeremy Brown Recommendation  Score: 1.9523346303501878

top n is: 2
Preccission is: 0.3
Recall is : 0.75
GT is is : 4

for bug 376550 .....................................................................Ayushman Jain Recommendation  Score: 46786.99730845545
Dani Megert Recommendation  Score: 43173.86004600905
Markus Keller Recommendation  Score: 35730.3124107777
Srikanth Sankaran Recommendation  Score: 29138.188703381464
Deepak Azad Recommendation  Score: 23568.58459643344
Jay Arthanareeswaran Recommendation  Score: 20766.99318508501
Olivier Thomann Recommendation  Score: 20344.562657456678
Stephan Herrmann Recommendation  Score: 12394.33433987686
Frederic Fusier Recommendation  Score: 5015.634356497185
Raksha Vasisht Recommendation  Score: 3637.467474872976
Remy Suen Recommendation  Score: 2184.4211178038295
Kent Johnson Recommendation  Score: 1473.764041816373
David Audel Recommendation  Score: 995.9256420989641
Terry Parker Recommendation  Score: 767.3288125645868
Darin Wright Recommendation  Score: 492.2277499194058
Kim Moir Recommendation  Score: 418.41913104106135
Walter Harley Recommendation  Score: 332.8153504828223
Szymon Brandys Recommendation  Score: 176.68406198025644
Benno Baumgartner Recommendation  Score: 162.00403855958777
Rémi Forax Recommendation  Score: 156.460313781031
Robert Munteanu Recommendation  Score: 94.24887378193321
Daniel Le Berre Recommendation  Score: 71.41448791620219
pesckal Recommendation  Score: 66.91893161623614
utilisateur_768 Recommendation  Score: 52.822716719904534
CDE Administration Recommendation  Score: 48.50708502022348
Dietmar Hechensteiner Recommendation  Score: 46.4107114273982
Gábor Bakos Recommendation  Score: 43.7446990458078
Mike M Recommendation  Score: 43.40289882531637
"Z" Zorzella Recommendation  Score: 35.900864236482256
daolaf Recommendation  Score: 34.04743833015482
Samantha Chan Recommendation  Score: 25.569445790026144
Mihai Danila Recommendation  Score: 25.05053107206946
Micha Riser Recommendation  Score: 22.86964334884159
Michael  Paetzold Recommendation  Score: 21.03516998827689
Martin Nilsson Recommendation  Score: 20.1717761403396
akrieg Recommendation  Score: 19.45564844586804
Phil Hunt Recommendation  Score: 19.1698717948728
Ivan Recommendation  Score: 18.907270811381768
butthep Recommendation  Score: 18.887368421047192
misja Recommendation  Score: 18.478887744592978
Daniel Wacher Recommendation  Score: 18.051307847080906
William R. Burdick Jr. Recommendation  Score: 17.816604745922856
Robin Rosenberg Recommendation  Score: 17.61339137024628
Ira Fishbein Recommendation  Score: 17.43799185100918
Soren Mathiasen Recommendation  Score: 17.064028283759686
Mateus Krepsky Ludwich Recommendation  Score: 15.023994326655487
Eugene Kalitsko Recommendation  Score: 9.541666666667512
Thorbjørn Ravn Andersen Recommendation  Score: 8.579464285715273
Victor Recommendation  Score: 7.944492627926583
Jeremy Brown Recommendation  Score: 1.898770104068071

top n is: 1
Preccission is: 0.3
Recall is : 0.6
GT is is : 5

for bug 381172 .....................................................................Markus Keller Recommendation  Score: 29937.110388585923
Ayushman Jain Recommendation  Score: 28742.655505217474
Srikanth Sankaran Recommendation  Score: 26644.392491279803
Dani Megert Recommendation  Score: 26522.10778410931
Jay Arthanareeswaran Recommendation  Score: 17964.684898900992
Deepak Azad Recommendation  Score: 17290.581394416244
Olivier Thomann Recommendation  Score: 17005.585926785814
Stephan Herrmann Recommendation  Score: 11125.170046824403
Frederic Fusier Recommendation  Score: 4711.366399714945
Raksha Vasisht Recommendation  Score: 3165.3219060202177
Remy Suen Recommendation  Score: 1856.6110633874205
Kent Johnson Recommendation  Score: 1406.6168386139645
David Audel Recommendation  Score: 952.6716513303342
Terry Parker Recommendation  Score: 563.4245273358458
Darin Wright Recommendation  Score: 461.13685971992095
Kim Moir Recommendation  Score: 369.2529602015842
Walter Harley Recommendation  Score: 308.5688419036499
Szymon Brandys Recommendation  Score: 156.73383319110857
Benno Baumgartner Recommendation  Score: 152.35445669391515
Rémi Forax Recommendation  Score: 144.92561872960349
Robert Munteanu Recommendation  Score: 91.71804936138949
Daniel Le Berre Recommendation  Score: 64.21732685290038
pesckal Recommendation  Score: 61.17525665924068
utilisateur_768 Recommendation  Score: 50.15127476804269
CDE Administration Recommendation  Score: 46.21504339437705
Dietmar Hechensteiner Recommendation  Score: 43.57688809997038
Gábor Bakos Recommendation  Score: 39.577714618329715
"Z" Zorzella Recommendation  Score: 34.2219134324731
daolaf Recommendation  Score: 31.151041666660603
Mike M Recommendation  Score: 27.178569380850174
Samantha Chan Recommendation  Score: 24.4256166025672
Mihai Danila Recommendation  Score: 23.512678300859484
Micha Riser Recommendation  Score: 21.081071253069176
Michael  Paetzold Recommendation  Score: 19.892461197340698
Martin Nilsson Recommendation  Score: 19.108626198084494
akrieg Recommendation  Score: 18.49303274761178
Phil Hunt Recommendation  Score: 18.216243654828865
Ivan Recommendation  Score: 17.97895791583441
butthep Recommendation  Score: 17.942999999998914
misja Recommendation  Score: 17.573947110678315
Daniel Wacher Recommendation  Score: 17.20325982741484
Robin Rosenberg Recommendation  Score: 16.838841777195718
Ira Fishbein Recommendation  Score: 16.358188775511877
Soren Mathiasen Recommendation  Score: 16.289453903486603
William R. Burdick Jr. Recommendation  Score: 16.281888953516063
Mateus Krepsky Ludwich Recommendation  Score: 13.95479976877836
Eugene Kalitsko Recommendation  Score: 9.078295341924246
Thorbjørn Ravn Andersen Recommendation  Score: 8.219846022240535
Victor Recommendation  Score: 7.620632279536032
Jeremy Brown Recommendation  Score: 1.8146473779384529

top n is: 2
Preccission is: 0.6
Recall is : 0.6666666666666666
GT is is : 9

for bug 383780 .....................................................................Srikanth Sankaran Recommendation  Score: 75855.81561914049
Markus Keller Recommendation  Score: 38866.53730409151
Ayushman Jain Recommendation  Score: 29776.8612998536
Jay Arthanareeswaran Recommendation  Score: 29277.302124470443
Dani Megert Recommendation  Score: 20974.97072908271
Olivier Thomann Recommendation  Score: 15840.154060338902
Stephan Herrmann Recommendation  Score: 14029.301752306179
Deepak Azad Recommendation  Score: 11265.639020131135
Frederic Fusier Recommendation  Score: 4555.839872078133
Raksha Vasisht Recommendation  Score: 2959.9822437739426
Remy Suen Recommendation  Score: 1720.499867765095
Kent Johnson Recommendation  Score: 1370.9394242101725
David Audel Recommendation  Score: 929.7688628071895
Terry Parker Recommendation  Score: 495.261739775087
Darin Wright Recommendation  Score: 445.6603358692562
Kim Moir Recommendation  Score: 347.4426178060971
Walter Harley Recommendation  Score: 325.88103741765656
Szymon Brandys Recommendation  Score: 148.08644598749794
Benno Baumgartner Recommendation  Score: 147.45304017243583
Rémi Forax Recommendation  Score: 139.1354727537369
Robert Munteanu Recommendation  Score: 92.31747129354163
Daniel Le Berre Recommendation  Score: 60.9294752375985
pesckal Recommendation  Score: 58.37194582529122
utilisateur_768 Recommendation  Score: 48.76517327735426
CDE Administration Recommendation  Score: 45.000000000006644
Dietmar Hechensteiner Recommendation  Score: 42.12698432172967
Gábor Bakos Recommendation  Score: 37.59040756080979
"Z" Zorzella Recommendation  Score: 33.331214057502386
daolaf Recommendation  Score: 29.70695364238328
Samantha Chan Recommendation  Score: 23.818594704209314
Mike M Recommendation  Score: 23.086512688907185
Mihai Danila Recommendation  Score: 22.71581416185481
Micha Riser Recommendation  Score: 20.18567803929645
Michael  Paetzold Recommendation  Score: 19.29354838709916
Martin Nilsson Recommendation  Score: 18.555325749739595
akrieg Recommendation  Score: 17.984561396737373
Phil Hunt Recommendation  Score: 17.712734452122653
Ivan Recommendation  Score: 17.48830409356774
butthep Recommendation  Score: 17.45428015565057
misja Recommendation  Score: 17.104861773122757
Daniel Wacher Recommendation  Score: 16.753501400560168
Robin Rosenberg Recommendation  Score: 16.426086230177873
Soren Mathiasen Recommendation  Score: 15.885646315560718
Ira Fishbein Recommendation  Score: 15.802116798740638
William R. Burdick Jr. Recommendation  Score: 15.521244611136135
Mateus Krepsky Ludwich Recommendation  Score: 13.409491138461481
Eugene Kalitsko Recommendation  Score: 8.833172613307202
Thorbjørn Ravn Andersen Recommendation  Score: 8.027568922306797
Victor Recommendation  Score: 7.447154471545639
Jeremy Brown Recommendation  Score: 1.7698412698412223

top n is: 1
Preccission is: 0.4
Recall is : 0.6666666666666666
GT is is : 6

for bug 385404 .....................................................................Srikanth Sankaran Recommendation  Score: 56820.966204010176
Stephan Herrmann Recommendation  Score: 32121.36718128272
Deepak Azad Recommendation  Score: 31329.87687966131
Dani Megert Recommendation  Score: 24288.37962641422
Ayushman Jain Recommendation  Score: 23921.460414465288
Markus Keller Recommendation  Score: 23085.276944711266
Jay Arthanareeswaran Recommendation  Score: 22224.267276186103
Olivier Thomann Recommendation  Score: 15196.991825047788
Frederic Fusier Recommendation  Score: 4450.781048240943
Raksha Vasisht Recommendation  Score: 2831.4481545846133
Remy Suen Recommendation  Score: 1637.3888523442192
Kent Johnson Recommendation  Score: 1346.5421652130524
David Audel Recommendation  Score: 913.992083955086
Terry Parker Recommendation  Score: 457.2951939888239
Darin Wright Recommendation  Score: 435.35069042075355
Kim Moir Recommendation  Score: 333.78340278184925
Walter Harley Recommendation  Score: 312.2827226259575
Benno Baumgartner Recommendation  Score: 144.11650573955185
Szymon Brandys Recommendation  Score: 142.64922710820883
Rémi Forax Recommendation  Score: 135.29993507510125
Robert Munteanu Recommendation  Score: 94.4249540526769
Daniel Le Berre Recommendation  Score: 58.83087386834651
pesckal Recommendation  Score: 56.52267069699038
utilisateur_768 Recommendation  Score: 47.82155228333472
CDE Administration Recommendation  Score: 44.17050691242117
Dietmar Hechensteiner Recommendation  Score: 41.149651392454146
Gábor Bakos Recommendation  Score: 36.30878133550331
"Z" Zorzella Recommendation  Score: 32.72288044525313
daolaf Recommendation  Score: 28.75480769231854
Samantha Chan Recommendation  Score: 23.4033350716447
Mihai Danila Recommendation  Score: 22.178915459181802
Mike M Recommendation  Score: 21.02996825741443
Micha Riser Recommendation  Score: 19.59360340067855
Michael  Paetzold Recommendation  Score: 18.88736842104719
Martin Nilsson Recommendation  Score: 18.17933130699119
akrieg Recommendation  Score: 17.638158028948226
Phil Hunt Recommendation  Score: 17.369796708617905
Ivan Recommendation  Score: 17.153919694078883
butthep Recommendation  Score: 17.121183206107784
misja Recommendation  Score: 16.784845650142834
Daniel Wacher Recommendation  Score: 16.446379468379806
Robin Rosenberg Recommendation  Score: 16.136567988172338
Soren Mathiasen Recommendation  Score: 15.60925644226923
Ira Fishbein Recommendation  Score: 15.42752177068546
William R. Burdick Jr. Recommendation  Score: 15.021169586167973
Mateus Krepsky Ludwich Recommendation  Score: 13.045370407923892
Eugene Kalitsko Recommendation  Score: 8.666035950803925
Thorbjørn Ravn Andersen Recommendation  Score: 7.895645028757318
Victor Recommendation  Score: 7.327999999999324
Jeremy Brown Recommendation  Score: 1.739168110918531

top n is: 1
Preccission is: 0.3
Recall is : 0.75
GT is is : 4

for bug 392847 .....................................................................Jay Arthanareeswaran Recommendation  Score: 62384.477381725184
Srikanth Sankaran Recommendation  Score: 40407.87433021904
Markus Keller Recommendation  Score: 27063.79760630009
Dani Megert Recommendation  Score: 18509.167263608007
Olivier Thomann Recommendation  Score: 12848.559913445884
Ayushman Jain Recommendation  Score: 12528.321294630146
Deepak Azad Recommendation  Score: 11187.380000860152
Stephan Herrmann Recommendation  Score: 10012.125231016676
Frederic Fusier Recommendation  Score: 3998.7405751711804
Raksha Vasisht Recommendation  Score: 2347.209439961304
Remy Suen Recommendation  Score: 1336.3470016965439
Kent Johnson Recommendation  Score: 1237.190404988374
David Audel Recommendation  Score: 843.215849152478
Darin Wright Recommendation  Score: 391.04222984482567
Terry Parker Recommendation  Score: 338.23191034797134
Kim Moir Recommendation  Score: 281.7284888343368
Walter Harley Recommendation  Score: 240.03748365122595
Robert Munteanu Recommendation  Score: 166.95041141422553
Benno Baumgartner Recommendation  Score: 129.95026543646256
Szymon Brandys Recommendation  Score: 122.02818506253043
Rémi Forax Recommendation  Score: 119.18785439778627
Daniel Le Berre Recommendation  Score: 50.60143811091454
pesckal Recommendation  Score: 48.86607781489326
utilisateur_768 Recommendation  Score: 43.64541169812537
CDE Administration Recommendation  Score: 40.44303797466214
Dietmar Hechensteiner Recommendation  Score: 36.90044164276685
Gábor Bakos Recommendation  Score: 31.212069143431968
"Z" Zorzella Recommendation  Score: 30.01164582024361
daolaf Recommendation  Score: 24.81742738589203
Samantha Chan Recommendation  Score: 21.539385390899852
Mihai Danila Recommendation  Score: 19.855888821523973
Micha Riser Recommendation  Score: 17.105162855165293
Michael  Paetzold Recommendation  Score: 17.104861773122757
Martin Nilsson Recommendation  Score: 16.514340752339912
akrieg Recommendation  Score: 16.095910076197637
Phil Hunt Recommendation  Score: 15.85070671378103
Ivan Recommendation  Score: 15.67074235807381
butthep Recommendation  Score: 15.64341761116271
misja Recommendation  Score: 15.362157534246148
Mike M Recommendation  Score: 15.356190784529756
Daniel Wacher Recommendation  Score: 15.06549118387827
Robin Rosenberg Recommendation  Score: 14.870521101036598
Soren Mathiasen Recommendation  Score: 14.371527991626705
Ira Fishbein Recommendation  Score: 13.807359324546217
William R. Burdick Jr. Recommendation  Score: 12.96340418974892
Mateus Krepsky Ludwich Recommendation  Score: 11.499686259901337
Eugene Kalitsko Recommendation  Score: 7.9238754325251035
Thorbjørn Ravn Andersen Recommendation  Score: 7.29883704560256
Victor Recommendation  Score: 6.7851851851865845
Jeremy Brown Recommendation  Score: 1.6017557861133405

top n is: 3
Preccission is: 0.3
Recall is : 1.0
GT is is : 3

for bug 375903 .....................................................................Dani Megert Recommendation  Score: 33948.423700634376
Srikanth Sankaran Recommendation  Score: 31423.559738282373
Ayushman Jain Recommendation  Score: 30258.569756491866
Markus Keller Recommendation  Score: 28093.083633752638
Jay Arthanareeswaran Recommendation  Score: 23560.494755268668
Olivier Thomann Recommendation  Score: 19856.20923539285
Deepak Azad Recommendation  Score: 16967.12654604891
Stephan Herrmann Recommendation  Score: 12740.411657078486
Frederic Fusier Recommendation  Score: 5075.730396535059
Raksha Vasisht Recommendation  Score: 3744.082082899821
Remy Suen Recommendation  Score: 2262.648470493817
Kent Johnson Recommendation  Score: 1486.804869447476
David Audel Recommendation  Score: 1004.2396821929043
Terry Parker Recommendation  Score: 828.1594006866138
Darin Wright Recommendation  Score: 498.71123408371557
Kim Moir Recommendation  Score: 429.6308032835317
Walter Harley Recommendation  Score: 338.6837007637602
Szymon Brandys Recommendation  Score: 181.2116053046464
Benno Baumgartner Recommendation  Score: 163.91118969991396
Rémi Forax Recommendation  Score: 158.80614272192912
Robert Munteanu Recommendation  Score: 95.04352857194434
Daniel Le Berre Recommendation  Score: 72.94663573636238
pesckal Recommendation  Score: 67.940279379739
utilisateur_768 Recommendation  Score: 53.33676067065433
Mike M Recommendation  Score: 49.831759850748554
CDE Administration Recommendation  Score: 48.95301327887856
Dietmar Hechensteiner Recommendation  Score: 46.96533305402844
Gábor Bakos Recommendation  Score: 44.629215013724234
"Z" Zorzella Recommendation  Score: 36.22732322223327
daolaf Recommendation  Score: 34.638996139001286
Samantha Chan Recommendation  Score: 25.78818200750272
Mihai Danila Recommendation  Score: 25.355129823228207
Micha Riser Recommendation  Score: 23.234049175225415
Michael  Paetzold Recommendation  Score: 21.25947867298002
Martin Nilsson Recommendation  Score: 20.377958930968177
akrieg Recommendation  Score: 19.64345519871232
Phil Hunt Recommendation  Score: 19.355987055015497
Ivan Recommendation  Score: 19.088297872346608
butthep Recommendation  Score: 19.068012752387187
misja Recommendation  Score: 18.65176715177125
Daniel Wacher Recommendation  Score: 18.216243654828872
William R. Burdick Jr. Recommendation  Score: 18.13171759747082
Robin Rosenberg Recommendation  Score: 17.763470011074492
Ira Fishbein Recommendation  Score: 17.65082442605843
Soren Mathiasen Recommendation  Score: 17.211342226667973
Mateus Krepsky Ludwich Recommendation  Score: 15.23844276729469
Eugene Kalitsko Recommendation  Score: 9.631966351210565
Thorbjørn Ravn Andersen Recommendation  Score: 8.648964896488984
Victor Recommendation  Score: 8.006993006992639
Jeremy Brown Recommendation  Score: 1.915076335877816

top n is: 5
Preccission is: 0.1
Recall is : 0.5
GT is is : 2

for bug 385593 .....................................................................Srikanth Sankaran Recommendation  Score: 50760.80384256264
Deepak Azad Recommendation  Score: 27026.846396505392
Stephan Herrmann Recommendation  Score: 23518.937828489394
Ayushman Jain Recommendation  Score: 23341.973715802407
Markus Keller Recommendation  Score: 22854.088842328383
Jay Arthanareeswaran Recommendation  Score: 22399.50876254413
Dani Megert Recommendation  Score: 21159.72805844207
Olivier Thomann Recommendation  Score: 15138.345028282974
Frederic Fusier Recommendation  Score: 4440.880329654071
Raksha Vasisht Recommendation  Score: 2819.5106076399243
Remy Suen Recommendation  Score: 1629.8085442508943
Kent Johnson Recommendation  Score: 1344.1511295913538
David Audel Recommendation  Score: 912.4712465028086
Terry Parker Recommendation  Score: 453.8712226612665
Darin Wright Recommendation  Score: 434.3502351550507
Kim Moir Recommendation  Score: 332.49330613155456
Walter Harley Recommendation  Score: 305.0814260572858
Benno Baumgartner Recommendation  Score: 143.83170209963973
Szymon Brandys Recommendation  Score: 142.15740866521753
Rémi Forax Recommendation  Score: 134.9290353047761
Robert Munteanu Recommendation  Score: 94.76918701114313
Daniel Le Berre Recommendation  Score: 58.631027844226224
pesckal Recommendation  Score: 56.34420001768471
utilisateur_768 Recommendation  Score: 47.729214393775585
CDE Administration Recommendation  Score: 44.08923643050035
Dietmar Hechensteiner Recommendation  Score: 41.05443280966995
Gábor Bakos Recommendation  Score: 36.186250361279086
"Z" Zorzella Recommendation  Score: 32.66326667894189
daolaf Recommendation  Score: 28.662939297113653
Samantha Chan Recommendation  Score: 23.362611791999054
Mihai Danila Recommendation  Score: 22.126618289306787
Mike M Recommendation  Score: 20.851449566012477
Micha Riser Recommendation  Score: 19.536397306393784
Michael  Paetzold Recommendation  Score: 18.847689075627297
Martin Nilsson Recommendation  Score: 18.14256825076659
akrieg Recommendation  Score: 17.604250264187687
Phil Hunt Recommendation  Score: 17.33623188405956
Ivan Recommendation  Score: 17.121183206107794
butthep Recommendation  Score: 17.08857142856676
misja Recommendation  Score: 16.753501400560168
Daniel Wacher Recommendation  Score: 16.416285452879354
Robin Rosenberg Recommendation  Score: 16.115709459457694
Soren Mathiasen Recommendation  Score: 15.582145507527008
Ira Fishbein Recommendation  Score: 15.391036817607317
William R. Burdick Jr. Recommendation  Score: 14.972976439902459
Mateus Krepsky Ludwich Recommendation  Score: 13.01004305476235
Eugene Kalitsko Recommendation  Score: 8.649669499527658
Thorbjørn Ravn Andersen Recommendation  Score: 7.882690730104801
Victor Recommendation  Score: 7.316293929713185
Jeremy Brown Recommendation  Score: 1.7361591695501186

top n is: 1
Preccission is: 0.5
Recall is : 0.8333333333333334
GT is is : 6

for bug 388137 .....................................................................Srikanth Sankaran Recommendation  Score: 31844.744480414392
Jay Arthanareeswaran Recommendation  Score: 29457.753638866656
Dani Megert Recommendation  Score: 23078.599851004514
Markus Keller Recommendation  Score: 22825.834254493242
Ayushman Jain Recommendation  Score: 15343.582962078439
Olivier Thomann Recommendation  Score: 14103.531178187273
Stephan Herrmann Recommendation  Score: 8492.554154636702
Deepak Azad Recommendation  Score: 8471.8982677816
Frederic Fusier Recommendation  Score: 4254.076398533536
Raksha Vasisht Recommendation  Score: 2609.6557896273175
Remy Suen Recommendation  Score: 1496.3457479008598
Kent Johnson Recommendation  Score: 1299.4351909847564
David Audel Recommendation  Score: 883.7627409527493
Darin Wright Recommendation  Score: 415.9337191827456
Terry Parker Recommendation  Score: 398.35278314461374
Kim Moir Recommendation  Score: 309.88591386052695
Walter Harley Recommendation  Score: 265.0004478494184
Benno Baumgartner Recommendation  Score: 137.9811031202317
Szymon Brandys Recommendation  Score: 133.2452400401665
Rémi Forax Recommendation  Score: 128.20800147766138
Robert Munteanu Recommendation  Score: 112.71309432789745
Daniel Le Berre Recommendation  Score: 55.11828530577746
pesckal Recommendation  Score: 53.1561909923716
utilisateur_768 Recommendation  Score: 46.031420627776285
CDE Administration Recommendation  Score: 42.562166962689844
Dietmar Hechensteiner Recommendation  Score: 39.308833124355786
Gábor Bakos Recommendation  Score: 34.017336228295136
"Z" Zorzella Recommendation  Score: 31.542739334897725
daolaf Recommendation  Score: 27.022590361453627
Samantha Chan Recommendation  Score: 22.606942034225398
Mihai Danila Recommendation  Score: 21.165403193008135
Micha Riser Recommendation  Score: 18.486918722160457
Michael  Paetzold Recommendation  Score: 18.124242424241707
Mike M Recommendation  Score: 18.10450281425543
Martin Nilsson Recommendation  Score: 17.46260025990815
akrieg Recommendation  Score: 16.968166433235847
Phil Hunt Recommendation  Score: 16.714326250740154
Ivan Recommendation  Score: 16.506899724012506
butthep Recommendation  Score: 16.491727941169195
misja Recommendation  Score: 16.17944093778557
Daniel Wacher Recommendation  Score: 15.85070671378103
Robin Rosenberg Recommendation  Score: 15.599935444142115
Soren Mathiasen Recommendation  Score: 15.084359429219951
Ira Fishbein Recommendation  Score: 14.729202826676651
William R. Burdick Jr. Recommendation  Score: 14.092782526113764
Mateus Krepsky Ludwich Recommendation  Score: 12.365510250054156
Eugene Kalitsko Recommendation  Score: 8.342440801458109
Thorbjørn Ravn Andersen Recommendation  Score: 7.641284482571906
Victor Recommendation  Score: 7.0952749806350495
Jeremy Brown Recommendation  Score: 1.6801742323892246

top n is: 1
Preccission is: 0.3
Recall is : 0.6
GT is is : 5

for bug 392908 .....................................................................Jay Arthanareeswaran Recommendation  Score: 51315.92062096419
Srikanth Sankaran Recommendation  Score: 35299.85499168727
Markus Keller Recommendation  Score: 27127.520013943922
Dani Megert Recommendation  Score: 18363.268354564134
Olivier Thomann Recommendation  Score: 12838.409211966737
Ayushman Jain Recommendation  Score: 12505.357978175467
Deepak Azad Recommendation  Score: 10696.275317814592
Stephan Herrmann Recommendation  Score: 9835.948068662474
Frederic Fusier Recommendation  Score: 3996.296276350694
Raksha Vasisht Recommendation  Score: 2343.909152835204
Remy Suen Recommendation  Score: 1335.0088895138722
Kent Johnson Recommendation  Score: 1236.609653692715
David Audel Recommendation  Score: 842.9367258835285
Darin Wright Recommendation  Score: 390.8920478681631
Terry Parker Recommendation  Score: 337.3857239778642
Kim Moir Recommendation  Score: 281.48264656018506
Walter Harley Recommendation  Score: 239.68922508335257
Robert Munteanu Recommendation  Score: 161.2194415233019
Benno Baumgartner Recommendation  Score: 129.8822394438707
Szymon Brandys Recommendation  Score: 121.91343721839536
Rémi Forax Recommendation  Score: 119.10718817797175
Daniel Le Berre Recommendation  Score: 50.53914131328076
pesckal Recommendation  Score: 48.799346761832716
utilisateur_768 Recommendation  Score: 43.60697656275423
CDE Administration Recommendation  Score: 40.44303797466214
Dietmar Hechensteiner Recommendation  Score: 36.87772024307102
Gábor Bakos Recommendation  Score: 31.16892998401136
"Z" Zorzella Recommendation  Score: 29.986550495573415
daolaf Recommendation  Score: 24.783149171279195
Samantha Chan Recommendation  Score: 21.528437410587475
Mihai Danila Recommendation  Score: 19.83490398590878
Micha Riser Recommendation  Score: 17.105162855165293
Michael  Paetzold Recommendation  Score: 17.088571428566755
Martin Nilsson Recommendation  Score: 16.506899724012506
akrieg Recommendation  Score: 16.08873166629698
Phil Hunt Recommendation  Score: 15.836716681382937
Ivan Recommendation  Score: 15.657068062833245
butthep Recommendation  Score: 15.629790940763076
misja Recommendation  Score: 15.349016253213442
Mike M Recommendation  Score: 15.32520421667335
Daniel Wacher Recommendation  Score: 15.06549118387827
Robin Rosenberg Recommendation  Score: 14.86458771303951
Soren Mathiasen Recommendation  Score: 14.360026261005206
Ira Fishbein Recommendation  Score: 13.792728309879221
William R. Burdick Jr. Recommendation  Score: 12.945550321996876
Mateus Krepsky Ludwich Recommendation  Score: 11.485939728625937
Eugene Kalitsko Recommendation  Score: 7.917026793430005
Thorbjørn Ravn Andersen Recommendation  Score: 7.296127562643062
Victor Recommendation  Score: 6.7851851851865845
Jeremy Brown Recommendation  Score: 1.6004784688995584

top n is: 1
Preccission is: 0.2
Recall is : 0.6666666666666666
GT is is : 3

for bug 393749 .....................................................................Jay Arthanareeswaran Recommendation  Score: 38899.10933101348
Markus Keller Recommendation  Score: 27900.927468430033
Srikanth Sankaran Recommendation  Score: 25539.460537158466
Dani Megert Recommendation  Score: 23800.95245755207
Stephan Herrmann Recommendation  Score: 18111.768606847054
Olivier Thomann Recommendation  Score: 12618.5451978546
Ayushman Jain Recommendation  Score: 12127.111779442093
Deepak Azad Recommendation  Score: 8049.828188280019
Frederic Fusier Recommendation  Score: 3948.973324693755
Raksha Vasisht Recommendation  Score: 2298.691638298191
Remy Suen Recommendation  Score: 1307.3270277483953
Kent Johnson Recommendation  Score: 1224.6168575034608
David Audel Recommendation  Score: 835.2448570775912
Darin Wright Recommendation  Score: 386.20730475279385
Terry Parker Recommendation  Score: 327.71662432030735
Kim Moir Recommendation  Score: 276.48758674418974
Walter Harley Recommendation  Score: 235.53230328637392
Benno Baumgartner Recommendation  Score: 128.39990501217213
Robert Munteanu Recommendation  Score: 121.41223139279074
Szymon Brandys Recommendation  Score: 119.97072378339102
Rémi Forax Recommendation  Score: 117.43894207350836
Daniel Le Berre Recommendation  Score: 49.767753491820976
pesckal Recommendation  Score: 48.01261277980611
utilisateur_768 Recommendation  Score: 43.166148951779235
CDE Administration Recommendation  Score: 40.037593984957056
Dietmar Hechensteiner Recommendation  Score: 36.4244547188148
Gábor Bakos Recommendation  Score: 30.661776863408104
